match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2025-09-27,flat_random,min jie shi,f kessler,P2,1.06,1.0,1,0.06,121.575
2025-09-27,flat_random,barbora krejcikova,f kessler,P1,1.43,1.0,0,-1.0,120.575
2025-09-27,flat_random,g mertens,f kessler,P2,2.17,1.0,1,1.17,121.745
2025-10-19,flat_random,meng yuan,lucia bronzetti,P2,2.45,1.0,0,-1.0,120.745
2025-10-19,flat_random,sorana cirstea,ekaterina ostapenko,P2,2.925,1.0,0,-1.0,119.745
2025-10-19,flat_random,sorana cirstea,shuai zhang,P2,3.45,1.0,1,2.45,122.195
2025-10-19,flat_random,shuai zhang,g navarro,P1,1.46,1.0,1,0.46,122.655
2025-10-19,flat_random,laura siegemund,magdalena frech,P2,2.025,1.0,0,-1.0,121.655
2025-10-19,flat_random,laura siegemund,dayana yastremska,P1,2.375,1.0,1,1.375,123.03
2025-10-19,flat_random,laura siegemund,stefani andreeva,P2,1.125,1.0,0,-1.0,122.03
2025-10-19,flat_random,jessica pegula,katerina siniakova,P2,2.735,1.0,0,-1.0,121.03
2025-10-19,flat_random,jessica pegula,aryna sabalenka,P1,3.45,1.0,1,2.45,123.48
2025-10-19,flat_random,jessica pegula,lauryn john baptiste,P2,5.75,1.0,0,-1.0,122.48
2025-10-19,flat_random,jessica pegula,eva alexandrova,P2,1.73,1.0,0,-1.0,121.48
2025-10-19,flat_random,donna vekic,belinda bencic,P1,3.3,1.0,0,-1.0,120.48
2025-10-19,flat_random,mishel kenin,eva zakharova,P1,1.51,1.0,1,0.51,120.99
2025-10-19,flat_random,jelena jovic,jessica bouzas maneiro,P1,2.0,1.0,1,1.0,121.99
2025-10-19,flat_random,kristyna sramkova,anna kalinskaya,P1,3.225,1.0,1,2.225,124.215
2025-10-19,flat_random,meng yuan,jasmine paolini,P1,3.8,1.0,0,-1.0,123.215
2025-10-19,flat_random,jasmine paolini,iga swiatek,P2,1.12,1.0,0,-1.0,122.215
2025-10-19,flat_random,jasmine paolini,clara tauson,P2,1.735,1.0,0,-1.0,121.215
2025-10-19,flat_random,veronika kudermetova,magdalena frech,P1,1.42,1.0,0,-1.0,120.215
2025-10-19,flat_random,magdalena frech,karolina muchova,P2,1.155,1.0,0,-1.0,119.215
2025-10-19,flat_random,jelena jovic,katerina siniakova,P2,1.5,1.0,1,0.5,119.715
2025-10-19,flat_random,katerina siniakova,diana shnaider,P1,1.58,1.0,1,0.58,120.295
2025-10-19,flat_random,katerina siniakova,maya joint,P2,1.85,1.0,0,-1.0,119.295
2025-10-19,flat_random,jaqueline cristian,f kessler,P2,1.495,1.0,0,-1.0,118.295
2025-10-19,flat_random,patricia fargas osorio,marie bouzkova,P2,1.305,1.0,1,0.305,118.6
2025-10-19,flat_random,karolina muchova,marta kostyuk,P2,1.7,1.0,0,-1.0,117.6
2025-10-19,flat_random,kristyna sramkova,aryna sabalenka,P2,1.03,1.0,1,0.03,117.63
2025-10-19,flat_random,aryna sabalenka,liudmila samsonova,P1,1.15,1.0,1,0.15,117.78
2025-10-19,flat_random,aryna sabalenka,elena rybakina,P2,2.34,1.0,0,-1.0,116.78
2025-10-19,flat_random,mishel kenin,liudmila samsonova,P2,2.5,1.0,1,1.5,118.28
2025-10-19,flat_random,liudmila samsonova,emiliana arango,P1,1.275,1.0,1,0.275,118.555
2025-10-19,flat_random,jaqueline cristian,elena rybakina,P2,1.105,1.0,1,0.105,118.66
2025-10-19,flat_random,elena rybakina,linda noskova,P1,1.35,1.0,1,0.35,119.01
2025-10-19,flat_random,lauryn john baptiste,e krueger,P1,1.94,1.0,1,0.94,119.95
2025-10-19,flat_random,marie bouzkova,iga swiatek,P1,8.0,1.0,0,-1.0,118.95
2025-10-19,flat_random,gracia mboko,eva alexandrova,P2,1.385,1.0,1,0.385,119.335
2025-10-19,flat_random,shi ting wang,moyuka uchijima,P1,1.41,1.0,0,-1.0,118.335
2025-10-19,flat_random,olga danilovic,clara tauson,P1,3.075,1.0,0,-1.0,117.335
2025-10-19,flat_random,clara tauson,antonia ruzic,P1,1.37,1.0,1,0.37,117.705
2025-10-19,flat_random,shuai zhang,coco gauff,P2,1.16,1.0,1,0.16,117.865
2025-10-19,flat_random,laura siegemund,coco gauff,P2,1.105,1.0,1,0.105,117.97
2025-10-19,flat_random,jessica pegula,coco gauff,P1,1.43,1.0,0,-1.0,116.97
2025-10-19,flat_random,jasmine paolini,coco gauff,P1,2.55,1.0,0,-1.0,115.97
2025-10-19,flat_random,moyuka uchijima,coco gauff,P2,1.06,1.0,1,0.06,116.03
2025-10-19,flat_random,magda linette,antonia ruzic,P1,2.035,1.0,0,-1.0,115.03
