match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-03-06,flat_favorite,Eva Alexandrova,Talia Gibson,P1,1.42,1.0,0,-1.0,62.015
2026-03-06,flat_favorite,Kimberly Birrell,Victoria Mboko,P2,1.16,1.0,1,0.16,62.175
2026-03-06,flat_favorite,Emiliana Arango,Hailey Baptiste,P2,1.28,1.0,1,0.28,62.455
2026-03-06,flat_favorite,Rebecca Sramkova,Katie Volynets,P2,1.7,1.0,1,0.7,63.155
2026-03-06,flat_favorite,Jasmine Paolini,Anastasia Potapova,P1,1.37,1.0,1,0.37,63.525
2026-03-06,flat_favorite,Kamilla Rakhimova,Coco Gauff,P2,1.06,1.0,1,0.06,63.585
2026-03-06,flat_favorite,Jennifer Brady,Antonia Ruzic,P2,1.44,1.0,1,0.44,64.025
2026-03-06,flat_favorite,Katerina Siniakova,Sofia Kenin,P1,1.46,1.0,1,0.46,64.485
2026-03-07,flat_favorite,Kayla Day,Iga Swiatek,P2,1.02,1.0,1,0.02,64.505
2026-03-07,flat_favorite,Naomi Osaka,Victoria Jimenez Kasintseva,P1,1.2,1.0,1,0.2,64.705
2026-03-07,flat_favorite,Liudmila Samsonova,Adelina Krueger,P1,1.7,1.0,0,-1.0,63.705
2026-03-07,flat_favorite,Artur Bondar,Karolina Muchova,P2,1.07,1.0,1,0.07,63.775
2026-03-07,flat_favorite,Camilo Osorio,Iva Jovic,P2,1.38,1.0,0,-1.0,62.775
2026-03-07,flat_favorite,Elena Rybakina,Hailey Baptiste,P1,1.07,1.0,1,0.07,62.845
2026-03-07,flat_favorite,Anna Blinkova,Amanda Anisimova,P2,1.04,1.0,1,0.04,62.885
2026-03-07,flat_favorite,Jelena Ostapenko,Katie Volynets,P1,1.54,1.0,1,0.54,63.425
2026-03-07,flat_favorite,Elodie Navarro,Sonay Kartal,P2,1.85,1.0,1,0.85,64.275
2026-03-08,flat_favorite,L Fernandez,Katerina Siniakova,P2,1.755,1.0,1,0.755,65.03
2026-03-08,flat_favorite,Camilo Osorio,Naomi Osaka,P2,1.48,1.0,1,0.48,65.51
2026-03-08,flat_favorite,Qinwen Zheng,Antonia Ruzic,P1,1.3,1.0,0,-1.0,64.51
2026-03-08,flat_favorite,Elise Mertens,Cristina Bucsa,P1,1.43,1.0,1,0.43,64.94
2026-03-08,flat_favorite,Ti Townsend,Mariya Kostyuk,P2,1.56,1.0,1,0.56,65.5
2026-03-08,flat_favorite,Santiago Sierra,Mirra Andreeva,P2,1.03,1.0,1,0.03,65.53
2026-03-08,flat_favorite,Madison Keys,David Parry,P1,1.23,1.0,1,0.23,65.76
2026-03-08,flat_favorite,Clara Tauson,Talia Gibson,P1,1.26,1.0,0,-1.0,64.76
2026-03-09,flat_favorite,Jessica Pegula,Jelena Ostapenko,P1,1.2,1.0,1,0.2,64.96
2026-03-09,flat_favorite,Amanda Anisimova,Emma Raducanu,P1,1.29,1.0,1,0.29,65.25
2026-03-09,flat_favorite,Katerina Siniakova,Mirra Andreeva,P2,1.16,1.0,0,-1.0,64.25
2026-03-09,flat_favorite,Anna Kalinskaya,Victoria Mboko,P2,1.54,1.0,1,0.54,64.79
2026-03-10,flat_favorite,Naomi Osaka,Aryna Sabalenka,P2,1.15,1.0,1,0.15,64.94
2026-03-10,flat_favorite,Elena Rybakina,Mariya Kostyuk,P1,1.26,1.0,1,0.26,65.2
2026-03-10,flat_favorite,Elina Svitolina,Adelina Krueger,P1,1.25,1.0,1,0.25,65.45
2026-03-10,flat_favorite,Jasmine Paolini,Talia Gibson,P1,1.38,1.0,0,-1.0,64.45
2026-03-11,flat_favorite,Amanda Anisimova,Victoria Mboko,P1,1.6,1.0,0,-1.0,63.45
2026-03-12,flat_favorite,Aryna Sabalenka,Victoria Mboko,P1,1.28,1.0,1,0.28,63.73
2026-03-12,flat_favorite,Talia Gibson,Linda Noskova,P2,1.28,1.0,1,0.28,64.01
