match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-03-05,flat_random,Alexei Popyrin,Jenson Brooksby,P2,1.65,1.0,1,0.65,73.795
2026-03-05,flat_random,Marin Cilic,Zachary Svajda,P2,2.11,1.0,1,1.11,74.905
2026-03-05,flat_random,Tristan Schoolkate,Dino Prizmic,P1,3.55,1.0,0,-1.0,73.905
2026-03-05,flat_random,Sho Shimabukuro,Alexander Shevchenko,P1,1.64,1.0,0,-1.0,72.905
2026-03-05,flat_random,Stefanos Tsitsipas,Denis Shapovalov,P2,2.01,1.0,1,1.01,73.915
2026-03-05,flat_random,Sebastian Baez,A C Chesterfield,P2,3.3,1.0,0,-1.0,72.915
2026-03-05,flat_random,Adrian Mannarino,Matteo Berrettini,P2,1.4,1.0,1,0.4,73.315
2026-03-05,flat_random,Damir Dzumhur,Jacob Fearnley,P1,2.1,1.0,0,-1.0,72.315
2026-03-05,flat_random,Grigor Dimitrov,Terence Atmane,P1,1.62,1.0,1,0.62,72.935
2026-03-05,flat_random,Kamil Majchrzak,Giovanni Mpetshi Perricard,P2,2.22,1.0,0,-1.0,71.935
2026-03-05,flat_random,Joshua Fonseca,Raphael Collignon,P2,2.12,1.0,0,-1.0,70.935
2026-03-06,flat_random,Camilo Ugo Carabelli,Brandon Nakashima,P1,4.9,1.0,0,-1.0,69.935
2026-03-06,flat_random,Sebastian Korda,Francisco Comesana,P1,1.15,1.0,1,0.15,70.085
2026-03-06,flat_random,Rinky Hijikata,Francesco Maestrelli,P1,1.68,1.0,1,0.68,70.765
2026-03-06,flat_random,Daniel Merida Aguilar,Alex Michelsen,P2,1.33,1.0,1,0.33,71.095
2026-03-06,flat_random,Alexander Zverev,Matteo Berrettini,P1,1.21,1.0,1,0.21,71.305
2026-03-06,flat_random,Botic Van De Zandschulp,A J Biggs,P1,1.39,1.0,0,-1.0,70.305
2026-03-06,flat_random,Roberto Bautista Agut,Fabian Marozsan,P1,3.8,1.0,1,2.8,73.105
2026-03-06,flat_random,Miomir Kecmanovic,Flavio Cobolli,P2,2.0,1.0,1,1.0,74.105
2026-03-06,flat_random,Arthur Fils,Dino Prizmic,P1,1.39,1.0,1,0.39,74.495
2026-03-06,flat_random,Reilly Opelka,Ben Shelton,P1,3.8,1.0,0,-1.0,73.495
2026-03-06,flat_random,Vit Kopriva,Michael Zheng,P1,2.05,1.0,1,1.05,74.545
2026-03-06,flat_random,Matthew McDonald,Matteo Arnaldi,P1,1.6,1.0,1,0.6,75.145
2026-03-06,flat_random,Eduardo Nava,Nuno Borges,P2,1.58,1.0,1,0.58,75.725
2026-03-06,flat_random,Marton Fucsovics,Lorenzo Musetti,P1,3.42,1.0,1,2.42,78.145
2026-03-06,flat_random,Benjamin Bonzi,Valentin Royer,P1,1.85,1.0,1,0.85,78.995
2026-03-06,flat_random,Alejandro Tabilo,Rafael Jodar,P2,1.61,1.0,0,-1.0,77.995
2026-03-07,flat_random,Novak Djokovic,Kamil Majchrzak,P1,1.09,1.0,1,0.09,78.085
2026-03-07,flat_random,Corentin Moutet,Ana Kovacevic,P2,2.23,1.0,1,1.23,79.315
2026-03-07,flat_random,Benjamin Bonzi,Francisco Cerundolo,P2,1.34,1.0,1,0.34,79.655
2026-03-07,flat_random,Andrey Rublev,Gabriel Diallo,P1,1.31,1.0,0,-1.0,78.655
2026-03-07,flat_random,Jannik Sinner,Dalibor Svrcina,P2,14.0,1.0,0,-1.0,77.655
2026-03-07,flat_random,Karen Khachanov,Joshua Fonseca,P1,2.2,1.0,0,-1.0,76.655
2026-03-07,flat_random,Frances Tiafoe,Jenson Brooksby,P2,1.86,1.0,0,-1.0,75.655
2026-03-07,flat_random,Roberto Bautista Agut,J K Draper,P1,6.0,1.0,0,-1.0,74.655
2026-03-07,flat_random,Gael Monfils,Felix Auger Aliassime,P2,1.17,1.0,1,0.17,74.825
2026-03-07,flat_random,Marcos Giron,Jakub Mensik,P2,1.34,1.0,1,0.34,75.165
2026-03-07,flat_random,Nuno Borges,Valentin Vacherot,P2,1.62,1.0,1,0.62,75.785
2026-03-07,flat_random,Alejandro Davidovich Fokina,Zachary Svajda,P1,1.56,1.0,1,0.56,76.345
2026-03-07,flat_random,Denis Shapovalov,A M Booth,P1,1.46,1.0,1,0.46,76.805
2026-03-08,flat_random,Grigor Dimitrov,Carlos Alcaraz,P1,13.0,1.0,0,-1.0,75.805
2026-03-08,flat_random,Taylor Fritz,Jacob Fearnley,P1,1.2,1.0,1,0.2,76.005
2026-03-08,flat_random,Alexander Bublik,Vit Kopriva,P2,4.3,1.0,0,-1.0,75.005
2026-03-08,flat_random,Sebastian Baez,Jiri Lehecka,P1,2.83,1.0,1,1.83,76.835
2026-03-08,flat_random,Denis Shapovalov,Jannik Sinner,P2,1.02,1.0,1,0.02,76.855
2026-03-08,flat_random,Ugo Humbert,Alex Michelsen,P2,1.86,1.0,1,0.86,77.715
2026-03-08,flat_random,Daniil Medvedev,Alejandro Tabilo,P1,1.25,1.0,1,0.25,77.965
2026-03-08,flat_random,Ben Shelton,Learner Tien,P1,1.64,1.0,0,-1.0,76.965
2026-03-08,flat_random,Rinky Hijikata,Luciano Darderi,P2,1.45,1.0,0,-1.0,75.965
2026-03-08,flat_random,Alexander Zverev,Brandon Nakashima,P1,1.26,1.0,1,0.26,76.225
2026-03-08,flat_random,Alejandro Davidovich Fokina,Jakub Mensik,P1,2.2,1.0,1,1.2,77.425
2026-03-08,flat_random,Alex De Minaur,Sebastian Korda,P2,2.5,1.0,0,-1.0,76.425
2026-03-08,flat_random,Matthew McDonald,Cameron Norrie,P2,1.59,1.0,1,0.59,77.015
2026-03-09,flat_random,Alexander Bublik,Rinky Hijikata,P1,1.21,1.0,0,-1.0,76.015
2026-03-09,flat_random,Novak Djokovic,Ana Kovacevic,P1,1.1,1.0,1,0.1,76.115
2026-03-09,flat_random,J K Draper,Francisco Cerundolo,P1,1.5,1.0,1,0.5,76.615
2026-03-09,flat_random,Taylor Fritz,Alex Michelsen,P2,3.15,1.0,1,2.15,78.765
2026-03-09,flat_random,Marton Fucsovics,Arthur Fils,P2,1.36,1.0,1,0.36,79.125
2026-03-09,flat_random,Cameron Norrie,Alex De Minaur,P2,1.2,1.0,0,-1.0,78.125
2026-03-09,flat_random,Felix Auger Aliassime,Gabriel Diallo,P2,4.1,1.0,0,-1.0,77.125
2026-03-09,flat_random,Frances Tiafoe,Flavio Cobolli,P2,2.1,1.0,0,-1.0,76.125
2026-03-10,flat_random,Alejandro Davidovich Fokina,Learner Tien,P1,2.15,1.0,0,-1.0,75.125
2026-03-10,flat_random,Arthur Rinderknech,Carlos Alcaraz,P1,12.8,1.0,0,-1.0,74.125
2026-03-10,flat_random,Felix Auger Aliassime,Arthur Fils,P2,2.2,1.0,1,1.2,75.325
2026-03-10,flat_random,Daniil Medvedev,Sebastian Baez,P2,5.65,1.0,0,-1.0,74.325
2026-03-10,flat_random,Alexander Zverev,Frances Tiafoe,P2,3.32,1.0,0,-1.0,73.325
2026-03-11,flat_random,Cameron Norrie,Rinky Hijikata,P1,1.29,1.0,1,0.29,73.615
2026-03-11,flat_random,Daniil Medvedev,Alex Michelsen,P1,1.26,1.0,1,0.26,73.875
2026-03-12,flat_random,Novak Djokovic,J K Draper,P1,1.66,1.0,0,-1.0,72.875
2026-03-12,flat_random,Alexander Zverev,Arthur Fils,P1,1.59,1.0,1,0.59,73.465
2026-03-12,flat_random,Jannik Sinner,Learner Tien,P2,9.25,1.0,0,-1.0,72.465
2026-03-13,flat_random,Daniil Medvedev,J K Draper,P2,2.48,1.0,0,-1.0,71.465
2026-03-13,flat_random,Cameron Norrie,Carlos Alcaraz,P1,13.0,1.0,0,-1.0,70.465
